Name,Sector,Category,,
AMT American Tower Corp,Real Estate,Real Estate Investment Trust,,
COLD Americold Realty Trust,Real Estate,Real Estate Investment Trust,,
"NLY,D Annaly Capital Management Inc",Real Estate,Real Estate Investment Trust,,
"NLY,I Annaly Capital Management Inc",Real Estate,Real Estate Investment Trust,,
"NLY,F Annaly Capital Management Inc",Real Estate,Real Estate Investment Trust,,
"NLY,D Annaly Capital Management Inc",Real Estate,Real Estate Investment Trust,,
NLY Annaly Capital Management Inc,Real Estate,Real Estate Investment Trust,,
ACPPQ Anthracite Capital Inc,Real Estate,Real Estate Investment Trust,,
"ANH,A Anworth Mortgage Asset Corp",Real Estate,Real Estate Investment Trust,,
ANH Anworth Mortgage Asset Corp,Real Estate,Real Estate Investment Trust,,
"ANH,B Anworth Mortgage Asset Corp",Real Estate,Real Estate Investment Trust,,
"ANH,C Anworth Mortgage Asset Corp",Real Estate,Real Estate Investment Trust,,
AIV Apartment Investment and Management Co,Real Estate,Real Estate Investment Trust,,
ARI Apollo Commercial Real Estate Finance Inc,Real Estate,Real Estate Investment Trust,,
APLE Apple Hospitality REIT Inc,Real Estate,Real Estate Investment Trust,,
ABR Arbor Realty Trust Inc,Real Estate,Real Estate Investment Trust,,
"ABR,C Arbor Realty Trust Inc",Real Estate,Real Estate Investment Trust,,
"ABR,B Arbor Realty Trust Inc",Real Estate,Real Estate Investment Trust,,
"ABR,A Arbor Realty Trust Inc",Real Estate,Real Estate Investment Trust,,
AI Arlington Asset Investment Corp,Real Estate,Real Estate Investment Trust,,
"AI,C Arlington Asset Investment Corp",Real Estate,Real Estate Investment Trust,,
"AI,B Arlington Asset Investment Corp",Real Estate,Real Estate Investment Trust,,
AIW Arlington Asset Investment Corp,Real Estate,Real Estate Investment Trust,,
AIC Arlington Asset Investment Corp,Real Estate,Real Estate Investment Trust,,
AHH Armada Hoffler Properties Inc,Real Estate,Real Estate Investment Trust,,
"AHH,A Armada Hoffler Properties Inc",Real Estate,Real Estate Investment Trust,,
ARR ARMOUR Residential REIT Inc,Real Estate,Real Estate Investment Trust,,
"ARR,B ARMOUR Residential REIT Inc",Real Estate,Real Estate Investment Trust,,
AHT Ashford Hospitality Trust Inc,Real Estate,Real Estate Investment Trust,,
"AHT,D Ashford Hospitality Trust Inc",Real Estate,Real Estate Investment Trust,,
"AHT,G Ashford Hospitality Trust Inc",Real Estate,Real Estate Investment Trust,,
"AHT,I Ashford Hospitality Trust Inc",Real Estate,Real Estate Investment Trust,,
"AHT,H Ashford Hospitality Trust Inc",Real Estate,Real Estate Investment Trust,,
"AHT,F Ashford Hospitality Trust Inc",Real Estate,Real Estate Investment Trust,,
AVB AvalonBay Communities Inc,Real Estate,Real Estate Investment Trust,,
BMNM Bimini Capital Management Inc,Real Estate,Real Estate Investment Trust,,
ZDPFTX Black Creek Diversified Property Fund,Real Estate,Real Estate Investment Trust,,
ZDPFEX Black Creek Diversified Property Fund,Real Estate,Real Estate Investment Trust,,
ZDPFIX Black Creek Diversified Property Fund,Real Estate,Real Estate Investment Trust,,
ZDPFDX Black Creek Diversified Property Fund,Real Estate,Real Estate Investment Trust,,
BXMT Blackstone Mortgage Trust Inc,Real Estate,Real Estate Investment Trust,,
"BRG,D Bluerock Residential Growth REIT Inc",Real Estate,Real Estate Investment Trust,,
"BRG,A Bluerock Residential Growth REIT Inc",Real Estate,Real Estate Investment Trust,,
"BRG,C Bluerock Residential Growth REIT Inc",Real Estate,Real Estate Investment Trust,,
BRG Bluerock Residential Growth REIT Inc,Real Estate,Real Estate Investment Trust,,
BXP Boston Properties Inc,Real Estate,Real Estate Investment Trust,,
"BXP,B Boston Properties Inc",Real Estate,Real Estate Investment Trust,,
"BHR,B Braemar Hotels & Resorts Inc",Real Estate,Real Estate Investment Trust,,
BHR Braemar Hotels & Resorts Inc,Real Estate,Real Estate Investment Trust,,
"BHR,D Braemar Hotels & Resorts Inc",Real Estate,Real Estate Investment Trust,,
BDN Brandywine Realty Trust,Real Estate,Real Estate Investment Trust,,
BRX Brixmor Property Group Inc,Real Estate,Real Estate Investment Trust,,
BPRAP Brookfield Property Reit Inc,Real Estate,Real Estate Investment Trust,,
BPR Brookfield Property Reit Inc,Real Estate,Real Estate Investment Trust,,
BRT BRT Apartments Corp,Real Estate,Real Estate Investment Trust,,
CPT Camden Property Trust,Real Estate,Real Estate Investment Trust,,
CMO Capstead Mortgage Corp,Real Estate,Real Estate Investment Trust,,
"CMO,E Capstead Mortgage Corp",Real Estate,Real Estate Investment Trust,,
CTRE CareTrust REIT Inc,Real Estate,Real Estate Investment Trust,,
CZMR Carter Validus Mission Critical REIT Inc,Real Estate,Real Estate Investment Trust,,
CTT CatchMark Timber Trust Inc,Real Estate,Real Estate Investment Trust,,
CBL CBL & Associates Properties Inc,Real Estate,Real Estate Investment Trust,,
"CBL,D CBL & Associates Properties Inc",Real Estate,Real Estate Investment Trust,,
"CBL,E CBL & Associates Properties Inc",Real Estate,Real Estate Investment Trust,,
CDR Cedar Realty Trust Inc,Real Estate,Real Estate Investment Trust,,
"CDR,B Cedar Realty Trust Inc",Real Estate,Real Estate Investment Trust,,
"CDR,C Cedar Realty Trust Inc",Real Estate,Real Estate Investment Trust,,
CLDT Chatham Lodging Trust,Real Estate,Real Estate Investment Trust,,
"CHMI,B Cherry Hill Mortgage Investment Corp",Real Estate,Real Estate Investment Trust,,
CHMI Cherry Hill Mortgage Investment Corp,Real Estate,Real Estate Investment Trust,,
"CHMI,A Cherry Hill Mortgage Investment Corp",Real Estate,Real Estate Investment Trust,,
CIM Chimera Investment Corp,Real Estate,Real Estate Investment Trust,,
"CIM,B Chimera Investment Corp",Real Estate,Real Estate Investment Trust,,
"CIM,A Chimera Investment Corp",Real Estate,Real Estate Investment Trust,,
ADOB Adorbs Inc,Consumer Staples,Apparel/Footwear,,
APEX Apex Global Brands Inc,Consumer Staples,Apparel/Footwear,,
BLHI Blue Holdings Inc,Consumer Staples,Apparel/Footwear,,
BSHI Boss Holdings Inc,Consumer Staples,Apparel/Footwear,,
BWMG Brownie's Marine Group Inc,Consumer Staples,Apparel/Footwear,,
CAL Caleres Inc,Consumer Staples,Apparel/Footwear,,
CRTL Cartel Blue Inc,Consumer Staples,Apparel/Footwear,,
CTRC Centric Brands Inc,Consumer Staples,Apparel/Footwear,,
COLM Columbia Sportswear Co,Consumer Staples,Apparel/Footwear,,
CROX Crocs Inc,Consumer Staples,Apparel/Footwear,,
DECK Deckers Outdoor Corp,Consumer Staples,Apparel/Footwear,,
DLA Delta Apparel Inc,Consumer Staples,Apparel/Footwear,,
DMHI DMH International Inc,Consumer Staples,Apparel/Footwear,,
DLTH Duluth Holdings Inc,Consumer Staples,Apparel/Footwear,,
VATE Elev8 Brands Inc,Consumer Staples,Apparel/Footwear,,
GIII G-III Apparel Group Ltd,Consumer Staples,Apparel/Footwear,,
GES Guess? Inc,Consumer Staples,Apparel/Footwear,,
HBI HanesBrands Inc,Consumer Staples,Apparel/Footwear,,
EXLA Helmer Directional Drilling Corp,Consumer Staples,Apparel/Footwear,,
HYBE Hybrid Energy Holdings Inc,Consumer Staples,Apparel/Footwear,,
ICON Iconix Brand Group Inc,Consumer Staples,Apparel/Footwear,,
IVDN Innovative Designs Inc,Consumer Staples,Apparel/Footwear,,
JRSH Jerash Holdings (US) Inc,Consumer Staples,Apparel/Footwear,,
JLMC JLM Couture Inc,Consumer Staples,Apparel/Footwear,,
KALY Kali Inc,Consumer Staples,Apparel/Footwear,,
DLCR Kibush Capital Corp,Consumer Staples,Apparel/Footwear,,
KTB Kontoor Brands Inc,Consumer Staples,Apparel/Footwear,,
LEVI Levi Strauss & Co,Consumer Staples,Apparel/Footwear,,
MCRAB McRae Industries Inc,Consumer Staples,Apparel/Footwear,,
MCRAA McRae Industries Inc,Consumer Staples,Apparel/Footwear,,
MEME Meemee Media Inc,Consumer Staples,Apparel/Footwear,,
MNVN Mondial Ventures Inc,Consumer Staples,Apparel/Footwear,,
MVBY My Vintage Baby Inc,Consumer Staples,Apparel/Footwear,,
MYGG Mygo Games Holding Co,Consumer Staples,Apparel/Footwear,,
NKE Nike Inc,Consumer Staples,Apparel/Footwear,,
NICH Nitches Inc (NEVADA),Consumer Staples,Apparel/Footwear,,
OXM Oxford Industries Inc,Consumer Staples,Apparel/Footwear,,
PXFG Phoenix Footwear Group Inc,Consumer Staples,Apparel/Footwear,,
PRED Predictive Technology Group Inc,Consumer Staples,Apparel/Footwear,,
PRPM ProTek Capital Inc,Consumer Staples,Apparel/Footwear,,
PVH PVH Corp,Consumer Staples,Apparel/Footwear,,
RLAB Real American Capital Corp,Consumer Staples,Apparel/Footwear,,
RENU RenuEn Corp,Consumer Staples,Apparel/Footwear,,
RIBP RISB Properties Inc,Consumer Staples,Apparel/Footwear,,
RCKY Rocky Brands Inc,Consumer Staples,Apparel/Footwear,,
SQBG Sequential Brands Group Inc,Consumer Staples,Apparel/Footwear,,
SKX Skechers USA Inc,Consumer Staples,Apparel/Footwear,,
WDLF Social Life Network Inc,Consumer Staples,Apparel/Footwear,,
STAU Star Nutrition Inc,Consumer Staples,Apparel/Footwear,,
SHOO Steven Madden Ltd,Consumer Staples,Apparel/Footwear,,
SUUB Sub-Urban Brands Inc,Consumer Staples,Apparel/Footwear,,
SGC Superior Group of Companies Inc,Consumer Staples,Apparel/Footwear,,
TBACQ Tandy Brands Accessories Inc,Consumer Staples,Apparel/Footwear,,
TATD Tatyana Designs Inc,Consumer Staples,Apparel/Footwear,,
TBLTU Toughbuilt Industries Inc,Consumer Staples,Apparel/Footwear,,
TBLT Toughbuilt Industries Inc,Consumer Staples,Apparel/Footwear,,
TRUA Triumph Apparel Corp,Consumer Staples,Apparel/Footwear,,
UAA Under Armour Inc,Consumer Staples,Apparel/Footwear,,
UA Under Armour Inc,Consumer Staples,Apparel/Footwear,,
VLXC Veltex Corp,Consumer Staples,Apparel/Footwear,,
VRA Vera Bradley Inc,Consumer Staples,Apparel/Footwear,,
VFC VF Corp,Consumer Staples,Apparel/Footwear,,
VNCE Vince Holding Corp,Consumer Staples,Apparel/Footwear,,
VTMB Vitamin Blue Inc,Consumer Staples,Apparel/Footwear,,
VULC Vulcan International Corp,Consumer Staples,Apparel/Footwear,,
WWW Wolverine World Wide Inc,Consumer Staples,Apparel/Footwear,,
XSVT Xsovt Brands Inc,Consumer Staples,Apparel/Footwear,,
AWGL Awg Ltd,Consumer Staples,Baverages: Alcoholic,,
SAM Boston Beer Company Inc,Consumer Staples,Baverages: Alcoholic,,
BFB.A Brown-Forman Corp,Consumer Staples,Baverages: Alcoholic,,
BFB Brown-Forman Corp,Consumer Staples,Baverages: Alcoholic,,
CBEV Capital Beverage Corp,Consumer Staples,Baverages: Alcoholic,,
CHIF China Food and Beverage Co,Consumer Staples,Baverages: Alcoholic,,
STZ.B Constellation Brands Inc,Consumer Staples,Baverages: Alcoholic,,
STZ Constellation Brands Inc,Consumer Staples,Baverages: Alcoholic,,
CBBB Continental Beverage Brands Corp,Consumer Staples,Baverages: Alcoholic,,
BREW Craft Brew Alliance Inc,Consumer Staples,Baverages: Alcoholic,,
CWGL Crimson Wine Group Ltd,Consumer Staples,Baverages: Alcoholic,,
ENCB Encore Brands Inc,Consumer Staples,Baverages: Alcoholic,,
ISWH International Spirits & Wellness Holdings Inc,Consumer Staples,Baverages: Alcoholic,,
MRIB Marani Brands Inc,Consumer Staples,Baverages: Alcoholic,,
MENB Mendocino Brewing Company Inc,Consumer Staples,Baverages: Alcoholic,,
TAP Molson Coors Brewing Co,Consumer Staples,Baverages: Alcoholic,,
TAP.A Molson Coors Brewing Co,Consumer Staples,Baverages: Alcoholic,,
NBEV New Age Beverages Corp,Consumer Staples,Baverages: Alcoholic,,
PHCG Pure Harvest Cannabis Group Inc,Consumer Staples,Baverages: Alcoholic,,
RSAU Rooshine Inc,Consumer Staples,Baverages: Alcoholic,,
RSST Roust Corp,Consumer Staples,Baverages: Alcoholic,,
SVIN Scheid Vineyards Inc,Consumer Staples,Baverages: Alcoholic,,
SSPT Shot Spirits Corp,Consumer Staples,Baverages: Alcoholic,,
THST Truett-Hurst Inc,Consumer Staples,Baverages: Alcoholic,,
WVVI Willamette Valley Vineyards Inc,Consumer Staples,Baverages: Alcoholic,,
WVVIP Willamette Valley Vineyards Inc,Consumer Staples,Baverages: Alcoholic,,
BRFH Barfresh Food Group Inc,Consumer Staples,Baverages: Non-Alcoholic,,
BBDA Bebida Beverage Co,Consumer Staples,Baverages: Non-Alcoholic,,
